ಭಾರತದಲ್ಲಿರುವ	2
ಸಾಮರಸ್ಯಕ್ಕೆ	2
ಶಾಸನದ	2
ಶು	2
ಕೋವಿಲ್	2
ಸಕಳ	2
ಜೈನರ	2
ಜೈನದರ್ಶನಕ್ಕೆ	2
ಮರ್ಯಾದೆಯಲು	2
ಪಾಲಿಸುವರು	2
ರಾಜ್ಯದೊಳಗುಳ್ಳಂತಹ	2
ಮನೆಮನೆಗೆ	2
ವರ್ಷಕ್ಕೆ	2
ಜೈನರು	2
ವೈಷ್ಣವರು	2
ಸಾಮರಸ್ಯದಿಂದ	2
ಆಶಯದಿಂದ	2
ಬಿಂಬಿಸುತ್ತದೆ	2
ಜಗತ್ತನ್ನು	2
ಮೊದಲದಿನ	2
ದಿನಗಳನ್ನು	2
ಸಂಕೇತವಾಗಿ	2
ಶತಮಾನೋತ್ಸವ	2
ಅಕ್ಷರಶಃ	2
ಹರಿಕಾರರಾಗಿ	2
ವಾಸ್ತವ	2
ತಳಹದಿಯ	2
ಕಾರಣಾಂತರದಿಂದ	2
ಸಾಧಕರಾಗುವುದಕ್ಕೆ	2
ಎದುರಾಗುವ	2
ಅಭಿವೃದ್ಧಿಗಾಗಿ	2
ಕಾರ್ಯಗಳ	2
ಹೇಗಿರಬೇಕೆಂಬ	2
ಒಡೆಯರು	2
ನ್ಯಾಯಾಂಗ	2
ಸಮರ್ಥ	2
ಪ್ರಾಶಸ್ತ್ಯ	2
ಬದಲಿಸಿ	2
ಆಜನ್ಮಸಿದ್ಧ	2
ಶಿಕ್ಷಣಕ್ಕೆ	2
ಸಂಸ್ಥೆಗಳನ್ನು	2
ಅಗ್ರ	2
ನೀಡಿದ್ದರು	2
ಕಬ್ಬಿಣ	2
ಗಂಧದ	2
ಬೆಂಕಿಕಡ್ಡಿ	2
ಕರಕುಶಲ	2
ಡಿಪೋ	2
ಕೃಷ್ಣರಾಜೇಂದ್ರ	2
ಚಟುವಟಿಕೆಗಳಿಗೆ	2
ಸಾಂಕ್ರಾಮಿಕ	2
ರೋಗಗಳ	2
ಪ್ರತಿಷ್ಠಿತ	2
ಹುದ್ದೆಯಿಂದ	2
ಫಾರ್	2
ಅಭಿನಂದನಾ	2
ಜಯಪ್ಪಗೌಡ	2
ಪೂರ್ಣಹೆಸರು	2
ಕಡಲಾಚೆಯ	2
ಸಂಪರ್ಕಗಳು	2
ವಿಕಾಸಕ್ಕೆ	2
ಅಡ್ಡಿಯಾಗಲಾರವು	2
ಲಭಿಸಿದ	2
ಪ್ರತ್ಯಕ್ಷ	2
ಜೀವಂತ	2
ಮಾದರಿಯಾಗಬಲ್ಲದು	2
ವಾಕ್ಯದಲ್ಲಿರುವ	2
ಎಂಬುದಾಗಿಯೂ	2
ಅರ್ಥಕ್ಕನುಸಾರವಾಗಿ	2
ಸಮಾಸದ	2
ಕರೆಯಲ್ಪಡುತ್ತದೆ	2
ಸಮಾಸಗಳಲ್ಲಿ	2
ಸಮಾಸಗಳು	2
ತತ್ಪುರುಷ	2
ಕರ್ಮಧಾರಯ	2
ಬಹುವ್ರೀಹಿ	2
ಅಂಶಿ	2
ಸಮಾಸಗಳನ್ನು	2
ಒಳಿತಿಗಾಗಿ	2
ಮನೆಮಂಚಮ್ಮ	2
ಮಟ್ಟಕ್ಕೆ	2
ಕಕ್ಕಾಬಿಕ್ಕಿಯಾಗಿ	2
ಇಟ್ಟರೆ	2
ವರ್ಷಗಳು	2
ಮಹೋನ್ನತ	2
ಸಮಾನತೆಗಳ	2
ಐನ್ಸ್ಟೈನ್	2
ಶತಮಾನಗಳ	2
ಜತೆ	2
ಇರುವವನು	2
ಮಲೆಗಳಲ್ಲಿ	2
ಮದುಮಗಳು	2
ಬುದ್ಧನ	2
ಮನದೊಳಗೆ	2
ಬಗೆಯನ್ನು	2
ಉದಾಹರಣೆಯಿಂದ	2
ನಡೆದಿರುವ	2
ಎಂದಿಟ್ಟುಕೊಳ್ಳೋಣ	2
ತಮ್ಮಷ್ಟಕ್ಕೆ	2
ಟೆಲಿವಿಷನ್ನಲ್ಲಿ	2
ಕೊಲೆ	2
ನೋಡುತ್ತಿದ್ದವರ	2
ಭಾವನೆಯು	2
ಇರುವವರ	2
ಮೇಲೂ	2
ತನ್ನಷ್ಟಕ್ಕೆ	2
ದುಮ್ಮಾನ	2
ಜಗತ್ತು	2
ರೂಪಿಸಬೇಕಾಗಿದೆ	2
ದೇವನೂರ	2
ಸಲ್ಲಿಸಿದ	2
ಬಂಡಾಯ	2
ಒಡಲಾಳ	2
ಅಹಿಂಸೆ	2
ಬಹಿರಂಗ	2
ಸ್ಥಾಪಕ	2
ಸಿದ್ಧಾಂತ	2
ಜನಾಂಗ	2
ಆಶಯವಾಗಿತ್ತು	2
ಶಾಸಕರು	2
ಪ್ರೌಢಶಾಲೆಯಲ್ಲಿ	2
ಪರಂಪರೆಯಲ್ಲಿ	2
ಅಳವಡಿಸಿ	2
ಶೈಲಿಯಲ್ಲಿ	2
ರಚಿಸಿದ್ದಾನೆ	2
ಕಥಾಸಂಕಲನ	2
ಶ್ರೀಮಂತಗೊಳಿಸಿದ	2
ಪಿರಿದಪ್ಪ	2
ಮನೆಯೊಳ್	2
ಬೀಯಕ್ಕೆ	2
ಪೂ್ದು	2
ಧರ್ಮಬುದ್ಧಿಯಂ	2
ಪೆನ್ನನೆಲ್ಲಮಂ	2
ಕುಯಂ	2
ಧರ್ಮಬುದ್ಧಿಯ	2
ನೀಂ	2
ಮರನಂ	2
ಪೆ್ತು	2
ಪೆೀದುದು	2
ನುಡಿಸಿ	2
ಬವರಮಂ	2
ಪ್ರೇಮಮತಿ	2
ಧನಮಂ	2
ನುಡಿವುದುಂ	2
ತಿಳಿದುಬಂದಿದೆ	2
ರಚಿತವಾದ	2
ದುರ್ಗಸಿಂಹ	2
ಕರ್ಣಾಟಕ	2
ಆಯಾಮಗಳನ್ನು	2
ಶಿಕ್ಷಣದಿಂದ	2
ಸಂಶೋಧನಾತ್ಮಕ	2
ರೂಪದ	2
ಆದರ್ಶವನ್ನು	2
ಜಾತಿಗೆ	2
ತಪ್ಪಿಲ್ಲ	2
ಅನುಸರಿಸಿ	2
ಸಣ್ಣದೊಂದು	2
ಪಡೆದವರು	2
ಖಜಾನೆಗೆ	2
ಇದ್ದಕ್ಕಿದ್ದ	2
ನಿಶ್ಶಬ್ದವಾಗಿ	2
ಶಾನುಭೋಗರನ್ನು	2
ಮುಂಭಾಗಕ್ಕೆ	2
ಜಾಗೃತವಾಗಿ	2
ಧಕ್ಕೆ	2
ಕ್ಷಣಕಾಲ	2
ಗೊಂದಲ	2
ಭಗವದ್ಗೀತೆ	2
ಹೆಚ್ಚಿತು	2
ಸನ್ನಿವೇಶದಲ್ಲಿ	2
ಮಡಿಯ	2
ಬಳಲಿಕೆಯಿಂದ	2
ಕರುಣಿಸು	2
ನಡೆದದ್ದು	2
ಗರ್ಜನೆ	2
ಕೇಳಿಬಂದ	2
ಹಾರಿಸಿ	2
ತೆಂಗಿನಗರಿಯ	2
ವಿಸ್ಮಯ	2
ಉಳಿದದ್ದು	2
ಹಸಿದಿರಬೇಕು	2
ಕೃತಜ್ಞತೆಯಿಂದ	2
ಅವರೆಲ್ಲರ	2
ಭಾಗ್ಯ	2
ಅಕ್ಕಿಹೆಬ್ಬಾಳು	2
ಮೊದಲಾದವು	2
ನಿಯಮದಂತೆ	2
ಹಾಸ್ಯದ	2
ತೋರಬಹುದು	2
ವೇದವ್ಯಾಸರು	2
ಅರ್ಜುನನಿಗೆ	2
ರೈತರಿಂದ	2
ಬಳಸುತ್ತೇವೆ	2
ಪದವನ್ನು	2
ಎರಡನೆಯದು	2
ಪ್ರತಿಭಾನ್ವಿತ	2
ಆಗಿರಲಿ	2
ಮಾತೃ	2
ಪ್ರಾರ್ಥಿಸುವ	2
ವೆಂಗಿಪಳು	2
ಹೆಸರಿದೆ	2
ಘೋಷಿಸಿದ್ದಾನೆ	2
ತೊಂಬತ್ತೊಂಬತ್ತು	2
ಸಂಪಾದಿಸಿದ್ದು	2
ಮತ್ಸರ	2
ಕೌರವ	2
ಸನ್ನಿವೇಶವೇ	2
ಛಂದಸ್ಸು	2
ಶಾಸ್ತ್ರವನ್ನು	2
ಪ್ರಾಸ	2
ವ್ಯಂಜನವಿದ್ದರೆ	2
ಅಪರೂಪಕ್ಕೆ	2
ಸ್ವರವು	2
ವ್ಯಂಜನಗಳು	2
ಹಾಡುವಾಗ	2
ಯತಿಯ	2
ಬಹಳಷ್ಟು	2
ಅಂಶಗಳ	2
ಅಕ್ಷರಗಣ	2
ವಿವರವನ್ನು	2
ಹೆಸರೇ	2
ವಿಭಾಗ	2
ಪದ್ಯಗಳನ್ನು	2
ವೃತ್ತಗಳು	2
ಖ್ಯಾತಕರ್ಣಾಟಕಂ	2
ಲಘು	2
ವಿಧಗಳಲ್ಲಿ	2
ಗಮನಿಸೋಣ	2
ಮೇಘದೂತ	2
ಪುರಸ್ಕಾರಕ್ಕೆ	2
ಚಲನಶೀಲತೆ	2
ಕ್ರಿಯೆಯೊಂದಿಗೆ	2
ಕವಿತೆಯನ್ನು	2
ಹೊಂದದೆ	2
ವಿಭಕ್ತಿಗಳಿಂದ	2
ಅವ್ಯಯಗಳು	2
ಕೇಳಿದಂತೆ	2
ಉಂಟಾಗುವ	2
ಹಾಡಿನ	2
ಜನಸಾಮಾನ್ಯರು	2
ಉಳಿದು	2
ಗದ್ಯದ	2
ಸತ್ವವನ್ನು	2
ಗೌರವವನ್ನು	2
ಅದಕ್ಕೊಂದು	2
ಜಿಲ್ಲೆಗೆ	2
ಹಲಗಲಿ	2
ಹುಕುಮನ್ನು	2
ತಮ್ಮಲ್ಲಿರುವ	2
ಆಯುಧಗಳನ್ನು	2
ದಂಗೆ	2
ಭಾಗಳಿಂದಲೂ	2
ಭಾಯಲ್ಲೂ	2
ಅದರದೇ	2
ಭಾಯಿಂದ	2
ಅನ್ಯದೇಶ್ಯ	2
ಸಂಸ್ಕತದಿಂದ	2
ಸ್ವಂತ	2
ಸ್ಮರಣೀಯರು	2
ಕೀರ್ತಿಯೂ	2
ಭಾವಗೀತಾತ್ಮಕ	2
ಜೇಡರದಾಸಿಮಯ್ಯ	2
ಬಸವಣ್ಣನವರ	2
ಸುಡು	2
ಕೂಡಲ	2
ಸಂಗಮದೇವಾ	2
ಮನೆಯೊಡೆಯನಿದ್ದಾನೊ	2
ಇಲ್ಲವೊ	2
ಅಂಕಿತದಿಂದ	2
ದಾಸಿಮಯ್ಯನ	2
ಒಂದಾದ	2
ವಿರುದ್ಧವಾದುದು	2
ಸಾತ್ವಿಕ	2
ಸಾರ್ಥಕತೆ	2
ವಚನಸೌರಭದ	2
ಬಸವಣ್ಣನವರು	2
ವಚನಗಳಲ್ಲಿ	2
ಪ್ರಯತ್ನಿಸಿದರು	2
ಅಜ್ಞಾನ	2
ಮೌಢ್ಯ	2
ತಲೆಮಾರಿನ	2
ಹೊಂದಿರಬೇಕು	2
ಸ್ವಭಾವಗಳನ್ನು	2
ಮನೆಯನ್ನೂ	2
ಎಂಬುದಕ್ಕೆ	2
ಕರ್ಣನಿಗೆ	2
ಜನ್ಮರಹಸ್ಯವನ್ನು	2
ಆದಿಕವಿ	2
ಪಂಪನ	2
ಕರ್ಣಾಟಭಾರತಕಥಾಮಂಜರಿ	2
ಐರಾವತ	2
ರೂಪಕಾಲಂಕಾರವನ್ನು	2
ಬಿರುದನ್ನು	2
ಹೊಂದಾಣಿಕೆ	2
ಕೌರವೇಂದ್ರನ	2
ಕೊಂದೆ	2
ಪದ್ಯಭಾಗದಲ್ಲಿ	2
ಪೂರ್ವಕಥೆ	2
ಸೋಲಿಸುತ್ತಾನೆ	2
ಪಡೆಯುವ	2
ಸಂಧಿಯ	2
ಪಾಂಡವರನ್ನು	2
ವ್ಯಾಸರು	2
ಕಾರ್ಯಗಳನ್ನು	2
ತಿಳಿಸಿಕೊಡುವ	2
ಅಶ್ವಮೇಧದ	2
ಕುದುರೆಯನ್ನು	2
ಲಕ್ಷ್ಮೀಶ	2
ತಿಳಿದಾಗ	2
ಮರೆಯಾಗಿ	2
ಲವ	2
ಶಾಸ್ತ್ರೀ	2
ರಾಜ್ಯಭಾರ	2
ಮಹರ್ಷಿಗಳ	2
ಸೀತೆಯ	2
ತಮ್ಮನಾದ	2
ಮಹರ್ಷಿಗಳು	2
ಕೈಕೆಸರಾದರೆ	2
ಗಾದೆಮಾತು	2
ಚಳವಳಿಯ	2
ಇದರಿಂದಾದ	2
ವಿಜಯಾಪುರ	2
ಸಲ್ಲಿಸುತ್ತಿದ್ದಾರೆ	2
ಸಿದ್ಧಾಂತವನ್ನು	2
ಬೋಧಿಸುತ್ತಾನೆ	2
ಸಹಜವಾಗಿ	2
ಮೂಢನಂಬಿಕೆಗಳು	2
ಮೂಢನಂಬಿಕೆಗಳನ್ನು	2
ಮೂಢನಂಬಿಕೆಯನ್ನು	2
ಪವಾಡಗಳ	2
ಆಘಾತವನ್ನು	2
ಸೀಮಿತವಾಗಿರದೆ	2
ಅಧ್ಯಾಪಕರೂ	2
ಮನೋಧರ್ಮವನ್ನು	2
ಎದುರಿಸುತ್ತಿರುವ	2
ಮುಂಗೋಡೆಯ	2
ಅಡ್ಡ	2
ಎಲ್ಲೆಲ್ಲೂ	2
ಮನೆಗೊಂದು	2
ಶ್ರೀನಿವಾಸ	2
ಚೆಂದದ	2
ಫಲಕದಲ್ಲಿ	2
ಕೆತ್ತಿಸುವುದು	2
ಹೇಳಬೇಕೆಂದರೆ	2
ಮನೆಯಾತನ	2
ಮಾಡುವವರು	2
ಚಿಕ್ಕಬೆಟ್ಟದ	2
ರನ್ನನ	2
ಮೂಡಿಸಲು	2
ಕೆತ್ತಿಸಿಕೊಳ್ಳಲಿಲ್ಲ	2
ದಿಗ್ವಿಜಯ	2
ಶಾಸನವನ್ನು	2
ಬರೆಸಲು	2
ಸೂಕ್ತವಾದ	2
ಅವನದೇ	2
ಕಾರಣಗಳು	2
ಪೌರ	2
ಪ್ರಗತಿಗೆ	2
ಅತ್ಯಗತ್ಯ	2
ಪರಿಣಾಮಕಾರಿಯಾದ	2
ಶೋಷಣೆ	2
ಅಧಿಕಾರ	2
ವಾಸ್ತವವಾಗಿ	2
ಪಾವಿತ್ರ್ಯವನ್ನು	2
ಆವಶ್ಯಕ	2
ಅಥವ	2
ದೇಶಗಳನ್ನು	2
ಹುದುಗಿರುವ	2
ಶ್ರದ್ಧೆಯ	2
ಭೌತಿಕ	2
ಬೀರಿದರೆ	2
ಕಲಿಯಬೇಕು	2
ಓದಿನಿಂದ	2
ಸಮಾಜದಿಂದ	2
ಬದುಕಿನಲ್ಲಿ	2
ಪ್ರಕೃತಿಯನ್ನು	2
ಬಾಣಕ್ಕೆ	2
ಒಣಗಿ	2
ಕೊಟ್ಟಿದೆ	2
ಗಿಳಿಯ	2
ಬಯಸಿದ್ದರೂ	2
ಭೋಗವನ್ನು	2
ಫಲಪುಷ್ಪ	2
ಆರತಕ್ಷತೆ	2
ಕೊರೆಯುತ್ತೇನೆ	2
ಪಾತ್ರಸಂಗತಿಗಳು	2
ಒಳನೋಟಗಳು	2
ಬೆನ್ನೇರಿ	2
ಕೈಲಾಸಂ	2
ಅಡಕ	2
ಅದರಿಂದಾಗಿ	2
ಕನ್ನಡದಲ್ಲೇ	2
ಹಂತಗಳನ್ನು	2
ತಿಳಿದಿದ್ದೀರಿ	2
ತನಗೂ	2
ವಿವರಗಳು	2
ಕಾರಣಗಳಿಂದಾಗಿ	2
ಎಂದೇನೂ	2
ಗಳಿಸಲು	2
ಹೀಗಿದ್ದರೂ	2
ಕ್ರಿಕೆಟನ್ನು	2
ಹಿಂದಿರುವ	2
ಕೆಳಕ್ಕೆ	2
ಇನ್ನಿಂಗ್ಸ್ನ	2
ದ್ರಾವಿಡರ	2
ಮಧ್ಯಪ್ರದೇಶದ	2
ಕುಲನಾಮ	2
ಪ್ರತಿಭೆಗೆ	2
ಒಳಗಿನ	2
ಸಾಧನೆಯು	2
ತಂಡಕ್ಕೂ	2
ಕಲಾತ್ಮಕತೆ	2
ಚೊಚ್ಚಲ	2
ದ್ರಾವಿಡರು	2
ನಿಮಿಷಗಳ	2
ವಿಕೆಟನ್ನು	2
ನಾಯಕರಾಗಿ	2
ಪಡೆದದ್ದು	2
ಎಂಬುದರಿಂದ	2
ಎಸೆತವನ್ನು	2
ಸಾಧಿಸಬೇಕೆಂಬ	2
ಕ್ರೀಡಾಕ್ಷೇತ್ರದಲ್ಲಿ	2
ಆದರ್ಶವಾಗಬೇಕು	2
ಬಸವೇಶ್ವರ	2
ಸಿದ್ಧೇಶ್ವರ	2
ಕೃತಿಗಳನ್ನೂ	2
ಪತ್ರಿಕೆಗೆ	2
ಪುರಸ್ಕಾರಗಳು	2
ಸೇರಿದರೆ	2
ವಿಂಗಡಿಸಬೇಕಾಗುತ್ತದೆ	2
ಪದಗಳೂ	2
ಪ್ರಥಮಾ	2
ಎಂಬಿತ್ಯಾದಿ	2
ಉತ್ತರಪದವು	2
ನಡು	2
ಮುಖ್ಯವಾಗದೆ	2
ಇವುಗಳಿಗೆ	2
ಗಾಂಡೀವ	2
ಬೇರೊಂದು	2
ನಿಟ್ಟುಸಿರು	2
ಇಕ್ಕಟ್ಟು	2
ಪಾಠಪ್ರವೇಶ	2
ಅದರೆ	2
ಕಳೆದುಕೊಳ್ಳುತ್ತಿದೆ	2
ಸುರಿಯುವ	2
ಕತೆಗಳು	2
ಭೂಕುಸಿತ	2
ಸಹ್ಯಾದ್ರಿ	2
ಖನಿಜಗಳ	2
ಲಗ್ಗೆ	2
ಅರಣ್ಯಗಳ	2
ಎಡೆಬಿಡದ	2
ಹೆಚ್ಚುತ್ತಿದೆ	2
ಗರ್ಭಿಣಿ	2
ಪೀಳಿಗೆಯವರು	2
ವಿಜ್ಞಾನದಲ್ಲಿ	2
ಉಪನ್ಯಾಸಕ	2
ಇರುವುದೊಂದೇ	2
ಶುದ್ಧವೂ	2
ಮೊಗವ	2
ತೋರ	2
ಬದಲಿಗೆ	2
ತಿರುಗುತ್ತ	2
ಅರ್ಹ	2
ಬೀರಿದ	2
ಅಜ್ಜನಿಗೆ	2
ನಿಲ್ದಾಣದಿಂದ	2
ಜೀಪಿನಲ್ಲಿ	2
ಎಲ್ಲದಕ್ಕೂ	2
ಮುಗಿದು	2
ಭೀಮ್ಯಾ	2
ಇಳಿಯಿತು	2
ಅದನ್ನೆತ್ತಿ	2
ಕಸಾ	2
ಹಾಂಗ	2
ಮನದಲ್ಲಿ	2
ನೊಬೆಲ್	2
ಸ್ವಾರ್ಥ	2
ಶಿಷ್ಯನನ್ನು	2
ಬೆನ್ನುತಟ್ಟಿ	2
ಸಂಪೂರ್ಣ	2
ಶಿಷ್ಯವೃತ್ತಿಯನ್ನು	2
ಅಂಕ	2
ಪ್ರಶ್ನಿಸಿ	2
ಎ್ಟಂದು	2
ಶಿಷ್ಯರೂ	2
ಮುಂದುವರಿಯಬೇಕು	2
ಕೆಲಸದಲ್ಲಿ	2
ವಿಷಯವಾಗಿ	2
ಸಲಹೆಗಳನ್ನು	2
ಕೊಡುತ್ತಿದ್ದರು	2
ಪ್ರತಿಭೆಯನ್ನು	2
ವಾದೇ	2
ಶಾಸ್ತ್ರದಲ್ಲಿ	2
ಅಧಿಕಾರಿಯಾಗಿ	2
ಡಿಚಿಥಿ	2
ಕಿಲೋವಾಟ್	2
ಹೀಗೆಂದು	2
ಪುಟ್ಟಯ್ಯ	2
ರಾಧಾಕೃಷ್ಣ	2
ಆನರ್ಸ್	2
ಹೆಗ್ಗಳಿಕೆ	2
ಪ್ರಾರಂಭಿಸಿದ	2
ರೂಪಕ	2
ಏನೊ	2
ಹಾಡುತ್ತ	2
ಕರೆದೆ	2
ಬುಟ್ಟಿಯನ್ನು	2
ತೋರಿಸುತ್ತ	2
ಏನಮ್ಮ	2
ಚಿಗುರು	2
ಕರಡಿಗೆ	2
ಹೆದರಿಕೆಯಾದರೆ	2
ಯಾರಮ್ಮ	2
ದನ	2
ಭಕ್ತಿಗೆ	2
ಅಮ್ಮನ	2
ನೋಡುತ್ತೇನೆ	2
ಕ್ರಮಬದ್ಧವಾದ	2
ಮುಗಿತಾಯದ	2
ಸಮಕಾಲೀನ	2
ವೇದದ	2
ಆಳಾಗಿ	2
ಬರೆಯಬೇಕಾಗುತ್ತದೆ	2
ದಿನನಿತ್ಯದ	2
ನೂರಕ್ಕೆ	2
ಇನ್ನೊಬ್ಬರಲ್ಲಿ	2
ಕಳ್ಳನೇ	2
ಅನುಮಾನದ	2
ನವ್ಯ	2
ಬಾಹುಬಲಿಯು	2
ಒಪ್ಪಿಸಿ	2
ಸಮಾನವಾಗಿ	2
ಬಸವರಾಜ	2
ಪ್ರಕೃತಿಯು	2
ಆಗುವುದು	2
ಯವರ	2
ಬೊಗಸೆ	2
ಬದುಕಿಗೊಂದು	2
ಖಚಿತವಾದ	2
ಸಾಧ್ಯತೆಯ	2
ಜನಪದಗೀತೆಗಳನ್ನು	2
ಹಾಡುವ	2
ಕಾರಣರು	2
ವರ್ಣರಹಿತ	2
ನಡೆಯುವುದನ್ನು	2
ಬಯಸಿದ್ದರು	2
ಬರಿಯ	2
ದಿಕ್ಕಿನಲ್ಲಿ	2
ಆಯ್ದುಕೊಂಡಿದೆ	2
ಜೋಯಿಸರು	2
ಇದ್ದೀತು	2
ವಿನಾಯಿತಿ	2
ಜೋಯಿಸರಿಲ್ಲ	2
ದೇವರೇ	2
ಅಕ್ಕನಿಂದ	2
ಹೆಗಡೇರ	2
ತಂದಿದ್ದ	2
ಪರದೇಶಿ	2
ಜಾಸ್ತಿ	2
ಹೇಳುತ್ತಿದೆ	2
ಅಂತಿದ್ದರೆ	2
ಸಲ್ಲಬೇಕಾದುದನ್ನು	2
ಮಾತನ್ನೂ	2
ಮಾತಾಡಿ	2
ದಿವಸಗಳಲ್ಲಿ	2
ಹೋದವನು	2
ಮಗಳ	2
ಕಂಠದಿಂದ	2
ಹೊಟ್ಟೆಯಲ್ಲಿ	2
ನಂತರದ	2
ಆಚಾರ	2
ತಣ್ಣಗೆ	2
ಅಲೆಯುತ್ತಿರುವಾಗ	2
ಟ್ರಾಫಿಕ್	2
ಆಗತಾನೇ	2
ಮುಗಿದಿತ್ತು	2
ವಿವರಿಸಿದೆ	2
ತಿರುಗಿರುವುದರಿಂದ	2
ಮಿತ್ರನಿಗೆ	2
ಸಿಕ್ಕಿಲ್ಲ	2
ವಿಳಾಸವಿದ್ದ	2
ಹೋಟಲಿನಲ್ಲಿ	2
ಉಳಿದುಕೊಳ್ಳಲು	2
ರಾತ್ರಿಗೆ	2
ಡಾಲರಿನ	2
ಹೋಟಲು	2
ಕೊಠಡಿಗಳೂ	2
ಅವುಗಳಾವುವೂ	2
ವಶವಾದಿರಿ	2
ಬಿಡುವಂತಿಲ್ಲ	2
ಬ್ರೆಡ್	2
ಬಿಸ್ಕತ್ಗಳ	2
ಆಪತ್ಕಾಲೇತು	2
ಸಂಪ್ರಾಪ್ತೇ	2
ಯನ್ಮಿತ್ರಂ	2
ಮಿತ್ರಮೇವ	2
ತತ್	2
ಸ್ನೇಹಿತನೋ	2
ಊಟವಾದ	2
ಉಪಯೋಗಿಸದೆ	2
ತಿಳಿದುಕೊಳ್ಳದಿದ್ದರೆ	2
ಮಗ್ಗಲಲ್ಲಿ	2
ವಶದಲ್ಲಿಯೇ	2
ಸ್ವಚ್ಛವಾದ	2
ವಾರಕ್ಕೆರಡು	2
ಕ್ರಿಮಿನಾಶಕ	2
ಸಾರಣೆ	2
ಮಲಗಿಬಿಡಿ	2
ಬರುತ್ತೆ	2
ಖೈದಿಯ	2
ರಕ್ಷಣೆಯನ್ನು	2
ಮಾಡಬೇಕ್ಟ	2
ಪೊಲೀಸಿನವರ	2
ಸಹವಾಸವಾದ	2
ಬೇಕ್ಟೀ	2
ಪೊಲೀಸರ	2
ಹೋಗುವುದಿಲ್ಲ	2
ಪೊಲೀಸರೂ	2
ಬೆಳಗಾದ	2
ಮಿತ್ರರ	2
ಮನೆಯೂ	2
ದೊರಕಿತು	2
ಗೊರೂರಿನಲ್ಲಿ	2
ಪ್ರಭಾವಿತರಾಗಿ	2
ವಿದ್ಯಾಭ್ಯಾಸಕ್ಕೆ	2
ಜೈಲುವಾಸವನ್ನು	2
ಅನುಭವಿಸಿದರು	2
ಗರುಡಗಂಬದ	2
ದಾಸಯ್ಯ	2
ಬೂತಯ್ಯನ	2
ಅಯ್ಯು	2
ಕೃತಿಗಳಾಗಿವೆ	2
ದೊರಕಿವೆ	2
ಸವಿಯುವುದನ್ನು	2
ಪ್ರಕೃತಿಗೀತೆಗಳನ್ನು	2
ದನಿಯನ್ನು	2
ಹೊರಡಿಸುವ	2
ಸುಪ್ರಸಿದ್ಧ	2
ಚೆನ್ನವೀರ	2
ಹೊಂದಿ	2
ಜೀವಧ್ವನಿ	2
ನೆಲಮುಗಿಲು	2
ಅಮೂಲ್ಯ	2
ನೃಪತುಂಗ	2
ಮಂತ್ರದಲ್ಲಿ	2
ಸ್ಥಾನದಲ್ಲಿ	2
ಹೆಸರಿಟ್ಟರೂ	2
ವಸುಧಾ	2
ಉಳ್ಳದ್ದು	2
ಕರ್ನಾಟಕತ್ವ	2
ಕರ್ನಾಟಕತ್ವದ	2
ಮತಗಳ	2
ರಾಜರತ್ನಂ	2
ಗುಂಡ್ಲು	2
ವಿಶ್ವವಿದ್ಯಾನಿಲಯವು	2
ಪದ್ಧತಿಗಳನ್ನು	2
ಆಗಿರುವಾಗ	2
ಕಾಲೇಜುಗಳಲ್ಲಿ	2
ಒದಗಿಸುವ	2
ಅಗ್ರಮಾನ್ಯ	2
ನ್ಯಾಷನಲ್	2
ವೇಗದ	2
ಪಂದ್ಯದಲ್ಲಿ	2
ಫಿರೋಜ್	2
ಕೋಟ್ಲ	2
ಲೇಕರ್	2
ನಿವೃತ್ತರಾದ	2
ಬಿಸಿಲಿನಲ್ಲಿ	2
ರಾಮಸಿಂಗ್	2
ಮೋಹನಪುರದ	2
ರಾಮ್ಸಿಂಗ್	2
ಡಂಗುರ	2
ಸಾರಲು	2
ಬ್ರಿಟಿಶ್	2
ಗುಲಾಮರು	2
ನಡೆಯಲಾರದು	2
ಕುಲಕರ್ಣಿ	2
ಗುಲಾಮರ	2
ತೋರಿಸುವನು	2
ಕೆಳಗಿಡು	2
ಕೆಳಗಿಡಲಾರೆ	2
ಡಿಪಾರ್ಟಮೆಂಟು	2
ಗೊತ್ತಿಗೆ	2
ಶಕ್ಯವಿಲ್ಲ	2
ಹಾರಿಸುವನು	2
ಘೋಷಿಸುವರು	2
ನಿಲ್ಲಿಸಿರಿ	2
ಮುಂದಡಿ	2
ಕೀ	2
ಫಲವನ್ನು	2
ಶರ್ಟು	2
ಬಂಧ	2
ಬಿಜಾಪುರದಲ್ಲಿ	2
ಏಕಾಂಕ	2
ಚೌಡಯ್ಯ	2
ದೋಚಿಕೊಂಡು	2
ಚೌಡಯ್ಯನ	2
ವಿದ್ವಾಂಸರು	2
ಸಾಕಾರ	2
ಭಾರೀ	2
ಅಬ್ಬಕ್ಕದೇವಿಯ	2
ಬೆವರು	2
ಬರೆದಿದ್ದಾನೆ	2
ಪೋರ್ಚುಗೀಸರನ್ನು	2
ಪರಾಕ್ರಮಿ	2
ಬೆಳವಡಿಯ	2
ಮಲ್ಲಮ್ಮಾಜಿಯ	2
ಎರಗಿ	2
ಮಗನೆಂದು	2
ಕೆಳದಿಯ	2
ಸ್ವಾತಂತ್ರ್ಯದ	2
ವಿಜಯಲಕ್ಷ್ಮಿ	2
ಬಾಳೇಕುಂದ್ರಿಯವರು	2
